#{"t_start": 1645362909.8629582, "env_id": null}
r,l,t 
0.002495,14,8765.356288
0.002812,14,8765.883929
0.005179,14,8766.401543
0.003787,14,8766.921161
0.0041,14,8767.454944
0.002073,14,8768.000815
0.004217,14,8768.518699
0.006727,14,8769.034229
0.004878,14,8769.559779
0.001981,14,8770.072435
0.005167,14,8770.597036
0.004151,14,8771.121795
0.004228,14,8771.657099
0.004948,14,8772.163628
0.004407,14,8772.701018
0.004096,14,8773.223679
0.00392,14,8773.760617
0.003494,14,8774.284074
0.003966,14,8774.830892
0.003454,14,8775.340004
0.004711,14,8775.873845
0.00287,14,8776.405523
0.003306,14,8776.922772
0.003047,14,8777.444431
0.004906,14,8777.949407
0.003318,14,8778.483525
0.005195,14,8779.005265
0.005391,14,8779.527286
0.003967,14,8780.052355
0.004974,14,8780.586337
0.003296,14,8781.115857
0.004247,14,8781.649875
0.006255,14,8782.171206
0.002861,14,8782.692717
0.008487,14,8783.212277
0.004895,14,8783.746002
0.003079,14,8784.275329
0.003738,14,8784.80248
0.002122,14,8785.336248
0.003828,14,8785.873863
0.004598,14,8786.407913
0.004619,14,8786.953891
0.004883,14,8787.479783
0.00379,14,8788.02022
0.00385,14,8788.535837
0.003498,14,8789.06256
0.0029,14,8789.60737
0.005709,14,8790.118267
0.003096,14,8790.653135
0.00351,14,8791.175607
0.004176,14,8791.710581
0.004622,14,8792.25337
0.002659,14,8792.787961
0.004975,14,8793.322805
0.002918,14,8793.855754
0.004352,14,8794.387618
0.003679,14,8794.929548
0.005737,14,8795.46349
0.003312,14,8796.003405
0.003542,14,8796.533101
0.005594,14,8797.07726
0.006764,14,8797.609215
0.005057,14,8798.140913
0.003326,14,8798.683075
0.003464,14,8799.217742
0.003427,14,8799.731358
0.002791,14,8800.260825
0.002081,14,8800.763744
0.004188,14,8801.30089
0.003713,14,8801.842996
0.005695,14,8802.352137
0.00706,14,8802.884074
0.003079,14,8803.394969
0.004373,14,8803.921073
0.003086,14,8804.468921
0.004035,14,8805.003257
0.00391,14,8805.531288
0.002923,14,8806.048002
0.006371,14,8806.594097
0.00504,14,8807.109338
0.004587,14,8807.643104
0.003252,14,8808.163409
0.003394,14,8808.695975
0.005307,14,8809.235852
0.002462,14,8809.760396
0.003014,14,8810.293046
0.002511,14,8810.817815
0.004539,14,8811.314044
0.005891,14,8811.858785
0.002402,14,8812.371376
0.003296,14,8812.919317
0.003705,14,8813.444694
0.004338,14,8813.978656
0.004549,14,8814.479618
0.005655,14,8815.009326
0.002401,14,8815.541067
0.004241,14,8816.083181
0.003903,14,8816.606832
0.003281,14,8817.14894
0.004192,14,8817.67877
0.00445,14,8818.192279
0.003686,14,8818.711931
0.005264,14,8819.225538
0.003734,14,8819.767588
0.005748,14,8820.304011
0.004918,14,8820.835974
0.00766,14,8821.349412
0.003694,14,8821.86051
0.00319,14,8822.397983
0.002962,14,8822.937606
0.00599,14,8823.443138
0.002373,14,8823.960728
0.002575,14,8824.470546
0.003434,14,8825.006302
0.004888,14,8825.534193
0.004012,14,8826.062041
0.005373,14,8826.598127
0.00225,14,8827.134008
0.003005,14,8827.668002
0.004193,14,8828.212721
0.004998,14,8828.747668
0.006017,14,8829.27572
0.004106,14,8829.810593
0.006747,14,8830.324849
0.003377,14,8830.861578
0.002636,14,8831.387023
0.002838,14,8831.921697
0.004464,14,8832.450591
0.004843,14,8832.972499
0.004675,14,8833.502245
0.003098,14,8834.036302
0.005166,14,8834.572453
0.005528,14,8835.10428
0.003437,14,8835.631058
0.005296,14,8836.160685
0.005,14,8836.692482
0.003759,14,8837.236689
0.005106,14,8837.756923
0.005843,14,8838.303502
0.002774,14,8838.824976
0.003102,14,8839.374986
0.002917,14,8839.906856
0.004583,14,8840.428311
0.003259,14,8840.947715
0.003967,14,8841.471627
0.00328,14,8842.01116
0.005824,14,8842.546892
0.00376,14,8843.054833
0.003221,14,8843.593899
0.003138,14,8844.127542
0.003122,14,8844.66243
0.003953,14,8845.188158
0.006259,14,8845.709951
0.006077,14,8846.235836
0.006309,14,8846.766109
0.00311,14,8847.309032
0.003207,14,8847.823978
0.003533,14,8848.344967
0.005673,14,8848.872184
0.003942,14,8849.40682
0.00345,14,8849.943456
0.002518,14,8850.48745
0.006401,14,8851.01416
0.004709,14,8851.516684
0.005733,14,8852.051577
0.004566,14,8852.573328
0.002993,14,8853.103093
0.004146,14,8853.62659
0.003598,14,8854.136007
0.002878,14,8854.678292
0.004663,14,8855.212238
0.003013,14,8855.74214
0.004986,14,8856.243906
0.003791,14,8856.793679
0.005278,14,8857.325593
0.004169,14,8857.857726
0.003171,14,8858.389402
0.003137,14,8858.920928
0.004592,14,8859.452101
0.01296,14,8859.984342
0.003398,14,8860.52435
0.004259,14,8861.04821
0.00388,14,8861.579955
0.003467,14,8862.115701
0.003491,14,8862.629117
0.007068,14,8863.154841
0.0033,14,8863.693192
0.004275,14,8864.210729
0.005054,14,8864.728519
0.003418,14,8865.262544
0.003267,14,8865.788147
0.004359,14,8866.303719
0.004631,14,8866.825237
0.008651,14,8867.349713
0.004744,14,8867.854233
0.003274,14,8868.366601
0.006491,14,8868.908143
0.004055,14,8869.433021
0.003497,14,8869.968465
0.003889,14,8870.506188
0.003119,14,8871.046287
0.004103,14,8871.569882
0.004547,14,8872.101601
0.003823,14,8872.64373
0.003629,14,8873.183607
0.003671,14,8873.703973
0.005647,14,8874.225366
0.003063,14,8874.759466
0.003048,14,8875.291219
0.005102,14,8875.810877
0.004287,14,8876.312234
0.002633,14,8876.85648
0.003155,14,8877.37799
0.003935,14,8877.906738
0.004395,14,8878.436237
0.002941,14,8878.973756
0.003244,14,8879.507628
0.004909,14,8880.039808
0.003284,14,8880.581831
0.003975,14,8881.100676
0.002529,14,8881.618515
0.005136,14,8882.132087
0.002819,14,8882.639522
0.005845,14,8883.155354
0.003196,14,8883.668839
0.006442,14,8884.194763
0.004116,14,8884.732461
0.005313,14,8885.247991
0.008284,14,8885.784423
0.003447,14,8886.319056
0.00393,14,8886.853417
0.002462,14,8887.390262
0.003923,14,8887.924933
0.003049,14,8888.459763
0.00307,14,8888.985526
0.003928,14,8889.522445
0.003259,14,8890.041248
0.00481,14,8890.566637
0.003293,14,8891.093569
0.004687,14,8891.622572
0.005331,14,8892.164408
0.007004,14,8892.698267
0.00442,14,8893.228021
0.003332,14,8893.761988
0.009042,14,8894.293908
0.00329,14,8894.805611
0.004958,14,8895.317298
0.003572,14,8895.848988
0.002685,14,8896.380795
0.004381,14,8896.921099
0.003953,14,8897.432255
0.002421,14,8897.944167
0.003252,14,8898.477853
0.003979,14,8898.994494
0.003428,14,8899.518307
0.004199,14,8900.034525
0.004494,14,8900.57622
0.002111,14,8901.085174
0.003695,14,8901.612851
0.004756,14,8902.139423
0.003838,14,8902.654944
0.003179,14,8903.182567
0.005334,14,8903.708561
0.007273,14,8904.235865
0.00277,14,8904.761346
0.005019,14,8905.278866
0.004393,14,8905.783357
0.003666,14,8906.302784
0.006131,14,8906.837449
0.005,14,8907.362143
0.00387,14,8907.8947
0.003956,14,8908.388969
0.004548,14,8908.905773
0.002503,14,8909.440377
0.003367,14,8909.974045
0.004944,14,8910.503689
0.006937,14,8911.033912
0.002739,14,8911.547226
0.004656,14,8912.087167
0.003824,14,8912.608981
0.00436,14,8913.15117
0.005832,14,8913.678447
0.002986,14,8914.2028
0.002022,14,8914.734828
0.008028,14,8915.274714
0.00375,14,8915.79604
0.004188,14,8916.324354
0.003791,14,8916.845624
0.00332,14,8917.371866
0.003488,14,8917.893372
0.005796,14,8918.394819
0.00355,14,8918.934885
0.00305,14,8919.43769
0.004561,14,8919.982065
0.003894,14,8920.509798
0.00235,14,8921.053968
0.004542,14,8921.589739
0.003674,14,8922.095775
0.003056,14,8922.621709
0.005543,14,8923.126245
0.007281,14,8923.643693
0.002957,14,8924.179337
0.004343,14,8924.705165
0.003376,14,8925.232457
0.003624,14,8925.775273
0.002223,14,8926.302827
0.004515,14,8926.819635
0.001677,14,8927.337425
0.004044,14,8927.870813
0.004584,14,8928.411313
0.007961,14,8928.945871
0.003417,14,8929.484126
0.003573,14,8929.997423
0.00504,14,8930.514967
0.004494,14,8931.023973
0.004183,14,8931.554389
0.003196,14,8932.094495
0.004598,14,8932.618218
0.004974,14,8933.137326
0.004042,14,8933.679182
0.003858,14,8934.218811
0.004792,14,8934.742566
0.00485,14,8935.274361
0.00382,14,8935.81604
0.005267,14,8936.34544
0.003559,14,8936.87943
0.005364,14,8937.395571
0.002833,14,8937.917976
0.002859,14,8938.436082
0.003423,14,8938.977392
0.007806,14,8939.48653
0.004496,14,8940.018585
0.002702,14,8940.546752
0.002686,14,8941.090933
0.006139,14,8941.586588
0.007969,14,8942.122326
0.0024,14,8942.649412
0.003871,14,8943.180414
0.003095,14,8943.716173
0.004182,14,8944.249073
0.00339,14,8944.783808
0.00448,14,8945.32043
0.004397,14,8945.835125
0.004867,14,8946.349644
0.003496,14,8946.87442
0.00507,14,8947.408398
0.003478,14,8947.935046
0.004465,14,8948.469975
0.006674,14,8948.994882
0.004882,14,8949.52457
0.003456,14,8950.066568
0.003777,14,8950.584707
0.006311,14,8951.087892
0.007701,14,8951.617584
0.002424,14,8952.149433
0.005608,14,8952.661056
0.005613,14,8953.182549
0.004966,14,8953.676081
0.00756,14,8954.185308
0.00224,14,8954.718879
0.003452,14,8955.228236
0.004525,14,8955.765073
0.003708,14,8956.27844
0.004145,14,8956.808026
0.005811,14,8957.321633
0.005191,14,8957.851358
0.003664,14,8958.382967
0.004318,14,8958.918815
0.002858,14,8959.446815
0.005344,14,8959.980488
0.004517,14,8960.506244
0.002381,14,8961.042025
0.003551,14,8961.581362
0.004988,14,8962.117567
0.003637,14,8962.653368
0.004677,14,8963.189064
0.003003,14,8963.703685
0.002727,14,8964.210292
0.004065,14,8964.748361
0.003041,14,8965.291087
0.005003,14,8965.816578
0.002296,14,8966.351412
0.002428,14,8966.883426
0.004531,14,8967.406084
0.003542,14,8967.922584
0.003168,14,8968.452059
0.004028,14,8968.973662
0.005781,14,8969.50562
0.005373,14,8970.049687
0.003716,14,8970.558822
0.003279,14,8971.090163
0.005387,14,8971.632327
0.004272,14,8972.153984
0.005064,14,8972.685394
0.004745,14,8973.207315
0.006001,14,8973.747444
0.003382,14,8974.276201
0.002793,14,8974.809884
0.002864,14,8975.341707
0.002804,14,8975.861336
0.002802,14,8976.37248
0.004032,14,8976.914682
0.006819,14,8977.426078
0.004001,14,8977.928548
0.004789,14,8978.452437
0.00421,14,8978.997285
0.004491,14,8979.514882
0.003358,14,8980.040901
0.005317,14,8980.584682
0.002584,14,8981.120674
0.004005,14,8981.646573
0.003132,14,8982.184219
0.00463,14,8982.711016
0.00496,14,8983.248175
0.006233,14,8983.774682
0.004852,14,8984.30931
0.002197,14,8984.856896
0.003874,14,8985.373547
0.003233,14,8985.908708
0.003423,14,8986.441667
0.005255,14,8986.977001
0.002738,14,8987.504764
0.004947,14,8988.012156
0.003552,14,8988.544155
0.0037,14,8989.071303
0.00585,14,8989.611557
0.002406,14,8990.145266
0.003821,14,8990.654425
0.004822,14,8991.184418
0.006657,14,8991.716425
0.004851,14,8992.248389
0.007996,14,8992.769907
0.00444,14,8993.301887
0.006313,14,8993.825296
0.003896,14,8994.365404
0.003472,14,8994.904772
0.002758,14,8995.426248
0.00351,14,8995.966532
0.00424,14,8996.508487
0.002947,14,8997.037299
0.005413,14,8997.56339
0.005705,14,8998.095016
0.00291,14,8998.608533
0.003186,14,8999.130352
0.002469,14,8999.674364
0.003954,14,9000.212458
0.003855,14,9000.748262
0.005573,14,9001.263913
0.003809,14,9001.8
0.004406,14,9002.332609
0.003844,14,9002.868086
0.005114,14,9003.400659
0.005741,14,9003.93572
0.004755,14,9004.450474
0.004139,14,9004.973507
0.004739,14,9005.490227
0.003088,14,9006.024764
0.003255,14,9006.559448
0.001986,14,9007.077744
0.004063,14,9007.607696
0.004073,14,9008.139188
0.004271,14,9008.670868
0.006467,14,9009.192459
0.003502,14,9009.732516
0.005192,14,9010.254336
0.00523,14,9010.765585
0.004006,14,9011.304904
0.003388,14,9011.837003
0.00426,14,9012.358647
0.003589,14,9012.884619
0.003671,14,9013.419777
0.004159,14,9013.94059
0.003052,14,9014.464411
0.004966,14,9014.993828
0.003723,14,9015.538149
0.004171,14,9016.055631
0.004344,14,9016.587131
0.004394,14,9017.096785
0.003105,14,9017.620504
0.003466,14,9018.148307
0.005261,14,9018.684087
0.00351,14,9019.212514
0.005504,14,9019.738319
0.00382,14,9020.264156
0.002753,14,9020.800351
0.003341,14,9021.328006
0.00516,14,9021.852782
0.003782,14,9022.385408
0.003624,14,9022.922266
0.003987,14,9023.444977
0.002423,14,9023.989661
0.005819,14,9024.516382
0.004291,14,9025.029086
0.003486,14,9025.563757
0.002319,14,9026.079462
0.007372,15,9026.611497
0.00999,14,9027.141872
0.00498,14,9027.673868
0.002848,14,9028.205618
0.003673,14,9028.727186
0.006439,15,9029.230227
0.0036,14,9029.760118
0.005346,14,9030.26809
0.004615,16,9030.82021
0.004358,15,9031.34048
0.003216,16,9031.892943
0.010761,16,9032.428853
0.004791,14,9032.962931
0.005427,14,9033.50251
0.005302,16,9034.014031
0.004135,15,9034.532846
0.005172,17,9035.074825
0.008344,21,9035.637364
0.008947,23,9036.215857
0.011311,27,9036.812422
0.005785,17,9037.373064
0.00621,18,9037.939278
0.005563,21,9038.493475
0.004958,17,9039.059496
0.0033,14,9039.599296
0.008937,23,9040.165189
0.007565,26,9040.781749
0.009542,19,9041.347354
0.015129,21,9041.951883
0.007081,16,9042.527138
0.009872,23,9043.152594
0.007934,31,9043.778265
0.006815,31,9044.435564
0.009066,26,9045.073188
0.004728,27,9045.725997
0.006071,30,9046.388912
0.012305,26,9047.032945
0.005046,37,9047.71478
0.002834,44,9048.490594
-0.0,148,9049.778746
0.007401,18,9050.409552
0.006245,40,9051.164221
0.002964,35,9051.882244
0.0,63,9052.738666
0.024539,31,9053.435032
0.003596,37,9054.150743
0.005585,25,9054.819041
0.004599,34,9055.478346
0.007089,17,9056.064912
0.011368,26,9056.70565
0.009265,20,9057.3019
0.003766,21,9057.888274
0.014059,26,9058.477274
0.007292,17,9059.031524
0.012748,22,9059.612235
0.003699,21,9060.208716
0.005451,29,9060.839029
0.002518,35,9061.513323
0.006367,31,9062.171414
0.008113,19,9062.775804
0.003377,16,9063.316824
0.005118,19,9063.891817
0.005527,18,9064.444863
0.006543,22,9065.010334
0.006619,16,9065.563558
0.010159,18,9066.099507
0.004655,19,9066.660878
0.005091,17,9067.20293
0.003284,16,9067.745042
0.005901,26,9068.348433
0.004946,15,9068.888334
0.012,18,9069.442669
0.014287,19,9070.003183
0.00773,16,9070.547188
0.007007,17,9071.099699
0.007304,21,9071.678075
0.011664,23,9072.250649
0.007249,19,9072.792743
0.003707,15,9073.344712
0.006308,19,9073.88701
0.005803,22,9074.482293
0.00994,25,9075.083949
0.012967,30,9075.690414
0.004572,17,9076.264608
0.00511,17,9076.812438
0.009014,28,9077.391336
0.005518,22,9077.975735
0.004946,18,9078.531825
0.006672,17,9079.087791
0.004991,17,9079.629921
0.011904,19,9080.190165
0.009261,20,9080.736739
0.009187,19,9081.301512
0.006783,19,9081.847733
0.004956,16,9082.384376
0.003591,15,9082.927878
0.00582,18,9083.472674
0.004329,20,9084.0229
0.005337,16,9084.560129
0.00604,19,9085.120316
0.007965,17,9085.653241
0.007645,18,9086.195048
0.003669,18,9086.755217
0.009025,18,9087.307249
0.009883,23,9087.867384
0.003026,17,9088.417629
0.010475,21,9089.002213
0.0084,24,9089.585218
0.004365,17,9090.135304
0.006457,31,9090.751024
0.007865,24,9091.383174
0.005292,21,9091.998922
0.004831,39,9092.683786
0.009031,26,9093.325849
0.005761,23,9093.958022
0.005829,31,9094.615476
0.008024,34,9095.280526
-0.0,52,9096.060705
0.004915,26,9096.707693
0.000352,46,9097.455924
0.004215,30,9098.137138
0.014861,24,9098.77626
0.007268,33,9099.47323
0.002549,41,9100.210734
0.004405,35,9100.925671
0.001682,43,9101.658972
0.003879,32,9102.35367
0.014166,21,9102.991875
0.003646,45,9103.748747
0.001871,43,9104.524066
0.001707,40,9105.281225
0.001373,48,9106.086902
0.003098,44,9106.854057
0.003672,45,9107.650217
0.003462,46,9108.430723
0.00166,50,9109.268952
0.004367,44,9110.046301
0.00651,31,9110.710987
0.003703,22,9111.35689
0.006704,19,9111.98699
0.005835,35,9112.641345
0.005444,36,9113.359074
0.011446,36,9114.062446
0.006511,32,9114.737718
0.009523,40,9115.861373
0.012543,35,9116.594029
0.012482,22,9117.243136
0.013807,26,9117.922981
0.005552,28,9118.636832
0.004699,35,9119.372839
0.00736,30,9120.105456
0.004028,35,9120.841455
0.005682,33,9121.569457
0.00919,20,9122.18933
0.013606,35,9122.887474
0.005436,35,9123.595213
0.004571,30,9124.278444
0.002142,40,9125.01454
0.005193,40,9125.771142
0.004903,32,9126.498582
0.006667,29,9127.199497
0.003392,40,9127.945611
0.00198,43,9128.72766
0.010873,30,9129.427668
0.002046,49,9130.217106
0.003611,48,9131.024262
0.003392,46,9131.823793
0.009585,34,9132.547242
0.002878,51,9133.372652
0.003898,77,9134.424258
0.003371,86,9135.665883
0.004929,128,9137.299525
0.009408,131,9138.874571
0.006586,130,9140.708163
0.007488,142,9142.891059
0.006194,155,9145.524303
0.005335,123,9147.469901
0.008803,150,9149.426898
0.002908,102,9151.274309
0.003166,94,9152.675366
0.005393,148,9154.410462
0.002831,159,9156.714179
0.005119,176,9167.046038
0.003779,130,9169.052833
0.002644,121,9170.750839
0.010566,103,9172.320367
0.00864,93,9173.719779
0.008944,101,9175.168221
0.01747,61,9176.30288
0.010332,110,9177.702905
0.014682,78,9179.049027
0.132518,154,9180.885189
0.300578,95,9182.283763
0.033528,61,9183.258138
0.027443,68,9184.292858
0.026381,77,9185.446194
0.014901,63,9186.543959
0.012775,64,9187.607583
0.013972,41,9188.505258
0.009958,51,9189.399629
0.019026,55,9190.271605
0.020165,49,9191.11246
0.022614,56,9191.998252
0.018525,68,9193.057912
0.026934,66,9194.091276
0.018735,76,9195.215741
0.013618,80,9196.390169
0.021061,68,9197.46815
0.010511,62,9198.486552
0.011993,50,9199.376519
0.006658,45,9200.258925
0.011403,55,9201.189954
0.009462,52,9202.080615
0.017869,60,9203.042451
0.010092,53,9203.93207
0.011557,36,9204.692371
0.007294,49,9205.506034
0.007398,43,9206.283007
0.026017,62,9207.150236
0.013699,64,9208.121401
0.01001,52,9209.018833
0.010626,53,9209.959292
0.014027,76,9211.024925
0.013977,71,9212.112664
0.013591,62,9213.136528
0.026219,79,9214.236742
0.015945,63,9215.302625
0.032556,65,9216.282246
0.015442,42,9217.077453
0.004124,40,9217.81369
0.005069,45,9218.600505
0.008289,41,9219.394709
0.007433,59,9220.274313
0.005753,57,9221.124811
0.021426,42,9221.89967
0.037708,45,9222.67869
0.011369,47,9223.488804
0.03285,70,9224.492848
0.023913,56,9225.484355
0.031715,62,9226.525044
0.046077,75,9227.582996
0.092884,62,9228.576593
0.463924,117,9229.957233
0.045154,78,9231.159003
0.047911,71,9232.340777
0.02126,46,9233.178114
0.0108,41,9233.946179
0.010395,41,9234.685772
0.023494,44,9235.43742
0.024587,35,9236.163008
0.030181,42,9236.931805
0.013636,54,9237.78928
0.022363,34,9238.514861
0.130916,44,9239.328167
0.13254,70,9240.357191
0.112612,48,9241.407339
0.06037,53,9242.317082
0.079821,49,9243.147235
0.236449,60,9244.06692
0.908749,98,9245.290656
0.223107,55,9246.159532
1.6719,115,9248.008979
2.95634,171,9250.976727
0.131678,94,9253.135384
70.496377,353,9256.915037
3.498689,74,9257.953059
3.442482,61,9258.869513
0.383964,41,9259.734734
1.166892,42,9260.608597
0.277517,32,9261.306017
0.211049,25,9261.944535
0.199654,28,9262.60734
4.246551,43,9263.35212
11.876997,59,9264.243723
4.038953,43,9265.041406
0.342689,33,9265.780496
0.140054,29,9266.433356
0.435311,35,9267.079515
0.130136,32,9267.71388
0.031693,20,9268.286494
0.027661,21,9268.84885
0.025546,20,9269.419696
0.040237,23,9270.013896
0.045373,22,9270.579462
0.32476,29,9271.235781
0.095118,25,9271.862561
0.147227,28,9272.50959
0.284354,36,9273.205331
3.074084,60,9274.02599
0.796618,37,9274.828466
1.79727,39,9275.57461
1.115496,39,9276.320062
5.84864,53,9277.21755
0.557031,37,9278.062982
8.693814,55,9278.965837
0.356514,32,9279.766196
0.923287,36,9280.510234
0.055016,22,9281.165039
0.170825,26,9281.809521
0.419034,32,9282.494594
1.307105,37,9283.221025
0.423365,34,9283.933911
1.408209,42,9284.696787
0.094054,25,9285.484362
1.36122,41,9286.283794
0.476813,39,9287.153068
1.427029,41,9288.003814
6.11413,60,9288.872414
0.605455,33,9289.69725
0.109431,26,9290.465685
0.96282,36,9291.21156
11.704881,59,9292.050094
2.431286,48,9292.930973
9.081054,54,9293.767704
0.425733,34,9294.487207
0.325664,32,9295.193389
0.350895,35,9295.90788
0.941403,38,9296.655822
9.855257,54,9297.55287
12.532112,54,9298.510057
2.586406,47,9299.31971
6.50584,53,9300.239539
0.685514,36,9301.083926
4.162753,46,9301.962612
5.309602,49,9302.796672
0.035368,20,9303.441023
2.775471,44,9304.205817
7.174754,46,9304.993047
0.113378,24,9305.698454
0.737172,35,9306.414707
0.737088,36,9307.124747
6.865471,49,9307.963395
0.287185,31,9308.74729
1.270867,35,9309.485493
0.661969,35,9310.214522
0.763085,37,9310.940566
4.150356,48,9311.771586
0.264271,29,9312.548043
1.618598,40,9313.31844
5.776882,49,9314.137579
0.762397,36,9314.925689
15.898152,60,9315.845781
10.654092,52,9316.773694
1.202611,37,9317.621066
49.878876,61,9318.540528
5.897559,51,9319.440356
4.520173,46,9320.309392
26.441258,63,9321.22649
5.538097,51,9322.135152
0.813142,33,9322.842798
0.673686,31,9323.525693
1.691651,39,9324.267362
1.894561,39,9325.022762
1.031688,38,9325.791695
3.023853,43,9326.638518
1.168548,37,9327.446347
0.613794,32,9328.150534
0.608951,35,9328.878761
4.889066,46,9329.731928
11.924563,58,9330.701065
0.157862,30,9331.501653
6.500183,45,9332.364208
1.910163,36,9333.184201
0.636413,34,9333.991167
0.015483,18,9334.624821
15.694954,64,9335.574893
8.844412,50,9336.499912
3.030454,44,9337.390554
64.146242,79,9338.442907
13.577056,54,9339.30603
0.129376,24,9340.014183
4.52195,45,9340.764565
18.481453,59,9341.646348
1.220523,35,9342.431607
5.858243,53,9343.333564
17.493541,65,9344.314645
8.440926,55,9345.265624
1.643284,39,9346.126171
42.112475,72,9347.132179
12.447268,53,9348.092528
25.463833,60,9348.975271
2.161536,41,9349.843429
6.629373,50,9350.76257
20.5732,63,9351.745883
5.061004,52,9352.667231
7.229442,48,9353.582851
9.847071,53,9354.484413
78.875214,82,9355.523737
6.19931,54,9356.430428
4.077368,45,9357.298815
23.296808,58,9358.205412
22.930567,64,9359.168365
2.786853,47,9360.067871
0.944138,38,9360.844809
1.112548,36,9361.599281
0.067978,22,9362.253755
2.269144,45,9363.051342
3.924209,45,9363.923873
2.367182,43,9364.75179
9.250038,57,9365.680918
4.562878,44,9366.51974
6.869431,51,9367.294353
3.112964,42,9368.112839
0.049339,18,9368.749909
0.584294,33,9369.458266
0.647098,33,9370.153675
1.791148,37,9370.87587
0.577205,36,9371.668285
8.059821,53,9372.542938
17.033052,59,9373.497275
37.479329,67,9374.458273
13.783744,56,9375.368284
39.853516,73,9376.364967
7.17516,47,9377.217359
7.267404,48,9378.097069
7.070002,52,9379.010549
3.75363,45,9379.820511
5.543624,51,9380.705453
1.745475,37,9381.44401
2.944478,36,9382.169732
6.927445,51,9383.018656
0.707881,28,9383.768795
5.24746,49,9384.616727
8.810461,55,9385.51493
6.776302,55,9386.446918
2.032151,39,9387.255137
3.132221,43,9388.034794
2.655732,46,9388.886909
3.311194,39,9389.705613
13.723389,54,9390.605492
2.300096,43,9391.472992
2.03004,42,9392.260002
8.833077,52,9393.119698
15.710201,59,9394.048088
3.921605,48,9394.93675
0.046026,20,9395.656697
1.217389,36,9396.384875
0.607257,31,9397.090706
0.343652,31,9397.794681
7.270519,55,9398.678889
15.710132,57,9399.632286
10.088062,59,9400.601641
34.171443,66,9401.607097
38.073068,68,9402.575734
0.854492,34,9403.270864
0.899906,33,9403.989287
1.24202,40,9404.733563
11.079318,50,9405.574335
7.37848,56,9406.451073
7.701042,51,9407.31587
2.859567,44,9408.205951
7.1409,53,9409.075563
2.882692,42,9409.927974
20.239942,65,9410.925347
2.750834,44,9411.73822
2.340496,41,9412.626172
12.474406,57,9413.503603
3.826553,43,9414.378836
16.851816,60,9415.353023
0.087901,24,9415.995658
0.640972,35,9416.648375
0.30305,31,9417.356215
1.666179,42,9418.133021
6.970691,47,9418.938042
2.550049,40,9419.658023
0.246314,29,9420.323315
0.872281,34,9420.987956
1.569432,40,9421.783459
6.056369,49,9422.633273
1.944952,35,9423.335761
2.090641,41,9424.019068
46.152455,76,9424.94473
1.573353,37,9425.699765
12.704031,60,9426.699692
12.065004,55,9427.656514
49.54433,70,9428.575831
3.111519,46,9429.357503
20.893629,58,9430.197107
64.401927,75,9431.114334
30.172116,60,9431.921232
3.015013,36,9432.647857
1.22851,36,9433.380421
3.75258,45,9434.127275
59.360274,72,9435.045397
2.428437,44,9435.804677
9.707778,55,9436.687744
54.288371,73,9437.733009
3.250955,45,9438.556221
18.343268,61,9439.456909
12.008032,60,9440.440389
0.574404,30,9441.153462
3.121649,46,9441.941064
44.563826,76,9442.863124
11.22269,58,9443.756765
18.795238,60,9444.670503
6.868289,46,9445.522972
15.289896,57,9446.389617
13.585103,59,9447.380682
8.790222,52,9448.229942
5.197413,50,9449.06909
1.255125,34,9449.776955
0.486162,30,9450.467086
3.777813,45,9451.221801
1.513492,39,9451.964173
1.349829,36,9452.674855
0.123491,24,9453.267967
1.210992,38,9453.963588
14.00849,56,9454.815136
2.245745,40,9455.585372
0.386114,29,9456.271568
0.24921,29,9456.934784
0.411107,30,9457.591821
0.103249,27,9458.213766
5.403972,44,9458.951916
4.233344,48,9459.780124
0.169558,25,9460.480887
3.549589,47,9461.28968
2.068009,45,9462.10482
3.427672,44,9462.926576
4.333336,47,9463.763537
1.409427,42,9464.487798
1.304501,37,9465.244267
1.277151,38,9465.984121
3.581369,42,9466.783057
2.348164,43,9467.560769
63.824382,68,9468.49286
2.32139,44,9469.34212
4.414579,51,9470.267739
3.796111,48,9471.098114
9.022887,47,9471.971072
1.989348,40,9472.737797
12.599589,58,9473.553873
0.593283,33,9474.233597
2.205918,39,9474.994648
12.214969,59,9475.858425
1.542674,39,9476.582527
0.308528,28,9477.23495
38.802845,68,9478.095543
31.68972,68,9478.993743
172.833697,82,9479.976777
42.613483,69,9480.906673
25.92084,72,9481.845059
6.963515,48,9482.661376
6.732779,48,9483.508505
1.223591,36,9484.253458
7.407105,52,9485.089583
4.835854,52,9485.960997
1.594066,41,9486.763827
9.096332,54,9487.651413
17.557835,63,9488.638825
35.527986,66,9489.601869
2.941231,42,9490.4676
8.994856,55,9491.41597
107.012802,83,9492.497662
31.433468,68,9493.47655
6.547313,49,9494.405854
4.316835,50,9495.326196
11.898129,50,9496.259102
15.301959,55,9497.199567
14.909444,60,9498.203086
6.801467,52,9499.136342
15.441103,58,9500.126125
9.418779,54,9501.083369
5.682117,50,9501.979651
20.119034,62,9502.961231
7.083276,48,9503.882682
75.96426,77,9504.926056
4.56073,49,9505.732648
18.008279,59,9506.615889
2.108216,40,9507.488435
24.417558,67,9508.508179
5.87749,49,9509.36216
10.567411,49,9510.183307
7.007456,48,9510.953759
3.421092,45,9511.696382
9.772653,60,9512.564074
15.475838,59,9513.503443
9.632408,55,9514.46678
7.061055,49,9515.313367
